Latitude,Longitude,Sample Date,Calcium - Dissolved,Chloride - Dissolved,Dissolved Reactive Phosphorus,Electrical Conductance,Fluoride - Dissolved,Free Ammonia Nitrogen,Hardness - Magnesium,Hardness - Total,Magnesium - Dissolved,Nitrate and Nitrite,Nitrite,Potassium - Dissolved,Salinity,Si-Dis,Sodium - Dissolved,Sodium Adsorption Ratio,Sulfate - Dissolved,Total Alkalinity,Total Ammonia Nitrogen,Total Kjeldahl Nitrogen,Total Nitrogen,Total Phosphorus,pH
-26.98472222,26.63227778,2013-05-17,68.0,115.0,2.5,1202.0,,0.00575715,104.07,293.356,30.0,,,20.0,,,106.0,2.693,154.0,300.0,0.37,,,,7.5
-26.98472222,26.63227778,2013-05-21,63.689,108.848,1.695,1132.0,0.452,1.69013475,105.742,284.576,30.482,0.982,,17.775,0.817075,4.632,96.09,2.479,149.137,259.474,19.173,,,,8.281
-26.98472222,26.63227778,2013-05-29,62.89,105.361,1.785,1087.0,0.543,1.414614,101.382,277.404,29.225,2.292,,17.879,0.781783,3.991,89.723,2.344,147.453,237.87,17.91,,,,8.228
-26.98472222,26.63227778,2013-06-05,64.31,103.609,2.1,1086.0,0.543,1.7304348,107.362,288.05,30.949,1.413,,17.518,0.778731,4.117,86.651,2.222,152.486,235.076,18.133,,,,8.32
-26.98472222,26.63227778,2013-06-11,63.055,91.118,2.017,1122.0,0.274,0.93512565,109.988,288.033,31.706,2.013,,16.145,0.750122,3.865,86.276,2.212,160.189,214.528,19.178,,,,8.001
-26.98472222,26.63227778,2013-06-14,86.0,113.0,4.6,1265.0,,0.0115143,135.291,375.37,39.0,,,22.0,,,116.0,2.606,195.0,266.0,0.56,,,,7.6
-26.98472222,26.63227778,2013-06-25,66.608,95.017,2.383,1173.0,0.286,1.13909325,118.924,307.514,34.282,1.822,,16.637,0.812187,3.981,93.411,2.318,170.259,249.883,12.147,,,,8.311
-26.98472222,26.63227778,2013-07-03,71.571,113.159,2.789,1203.0,0.299,1.05355845,123.184,324.965,35.51,1.327,,17.722,0.873068,4.183,97.581,2.356,186.745,255.144,19.388,,,,8.051
-26.98472222,26.63227778,2013-07-04,51.0,95.0,2.2,1052.0,,0.4013556,86.725,230.313,25.0,,,13.0,,,62.0,1.778,124.0,187.0,20.0,,,,7.6
-26.98472222,26.63227778,2013-07-09,51.658,66.997,1.641,906.0,0.281,0.4293189,111.782,261.701,32.223,0.608,,11.438,0.650236,3.04,64.706,1.741,100.47,250.873,6.881,,,,8.117
-26.98472222,26.63227778,2013-07-16,50.971,52.793,1.197,853.0,0.261,0.54363945,140.883,294.533,40.612,1.694,,9.655,0.639833,2.622,52.9,1.341,77.475,273.529,8.149,,,,8.149
-26.98472222,26.63227778,2013-07-25,53.312,59.039,1.262,915.0,0.281,0.61108035,131.701,289.478,37.965,1.054,,10.849,0.663782,2.527,55.622,1.423,88.348,276.872,9.514,,,,8.131
-26.98472222,26.63227778,2013-07-30,62.03,81.224,3.216,1086.46,0.202,0.5905191,120.343,297.766,34.691,0.55,,16.358,0.847124,3.471,85.296,2.151,181.036,286.318,19.332,,,,7.788
-26.98472222,26.63227778,2013-08-08,63.544,91.283,1.96,1140.0,0.261,1.1415606,107.043,285.758,30.857,1.954,,16.315,0.776792,3.284,90.315,2.325,145.259,248.119,16.91,,,,8.153
-26.98472222,26.63227778,2013-08-12,58.0,110.0,2.8,1174.0,,0.2812779,128.353,297.211,37.0,,,18.0,,,96.0,2.423,164.0,176.0,14.0,,,,7.6
-26.98472222,26.63227778,2013-08-14,56.884,69.693,1.541,963.0,0.256,1.3866507,127.666,293.609,36.802,1.721,,16.124,0.706007,2.242,64.784,1.645,112.34,264.949,10.669,,,,8.476
-26.98472222,26.63227778,2013-08-22,60.45,103.473,2.605,1126.0,0.246,2.0298066,129.692,304.919,37.386,2.199,,16.032,0.817019,2.743,86.785,2.163,141.745,271.621,17.086,,,,8.429
-26.98472222,26.63227778,2013-08-30,63.328,102.882,2.156,1112.0,0.381,2.00924535,160.379,348.536,46.232,2.946,,16.411,0.852606,2.766,92.044,2.146,149.888,282.787,13.199,,,,8.558
-26.98472222,26.63227778,2013-09-04,63.403,115.92,1.953,1131.0,0.323,1.06507275,129.429,311.981,37.31,5.676,,15.795,0.890338,2.618,95.559,2.354,156.977,290.267,15.55,,,,8.16
-26.98472222,26.63227778,2013-09-11,71.046,126.023,6.506,1258.0,0.557,2.4459663,133.789,336.243,38.567,1.572,,19.83,0.98099,3.22,104.53,2.481,166.223,320.285,28.572,,,,8.266
-26.98472222,26.63227778,2013-09-13,67.0,145.0,3.2,1317.0,,0.3421392,114.477,303.214,33.0,,,20.0,,,113.0,2.824,182.0,222.0,17.0,,,,7.6
-26.98472222,26.63227778,2013-09-17,66.45,116.955,3.347,1287.59,0.514,0.52061085,115.105,302.586,33.181,1.567,,19.72,0.926763,3.681,112.043,2.803,178.244,291.743,20.769,,,,7.698
-26.98472222,26.63227778,2013-09-26,70.17,128.292,4.077,1279.7,0.357,,113.707,310.216,32.778,,,19.031,,4.636,111.962,2.766,178.629,,,,,,7.272
-26.98472222,26.63227778,2013-10-02,72.196,121.297,3.741,1313.18,0.4,0.8471235,115.99,317.985,33.436,1.524,,20.922,0.964844,4.332,111.759,2.727,184.646,305.292,23.094,,,,7.87
-26.98472222,26.63227778,2013-10-11,71.51,129.95,4.713,1304.83,0.376,0.85946025,120.617,321.765,34.77,0.108,,22.274,1.01841,5.041,123.53,2.997,178.171,333.066,28.58,,,,7.78
-26.98472222,26.63227778,2013-10-15,68.528,135.292,3.852,1346.0,0.378,1.167879,112.67,304.884,32.479,0.352,,20.35,0.992487,4.866,119.356,2.975,175.069,323.525,25.784,,,,7.966
-26.98472222,26.63227778,2013-10-22,49.353,78.689,2.721,843.0,0.387,0.00082245,78.701,216.674,22.687,19.203,,13.957,0.561568,4.556,79.515,2.351,111.497,91.941,0.025,,,,7.961
-26.98472222,26.63227778,2013-10-23,64.0,126.0,3.2,1298.0,,0.52883535,97.132,275.131,28.0,,,22.0,,,118.0,3.096,144.0,290.0,21.0,,,,7.7
-26.98472222,26.63227778,2013-10-29,66.316,111.98,2.51,1089.0,0.395,0.00246735,105.284,290.592,30.35,22.119,,16.387,0.750093,5.614,109.146,2.786,134.568,143.781,0.025,,,,8.367
-26.98472222,26.63227778,2013-11-04,66.0,117.0,2.0,1199.0,,0.3141759,464.847,716.652,134.0,,,34.0,,,22.0,0.358,137.0,227.0,10.0,,,,7.8
-26.98472222,26.63227778,2013-11-05,67.552,105.386,2.242,1059.0,0.416,0.0,109.725,298.95,31.63,11.947,,14.553,0.726133,4.767,102.254,2.574,140.708,167.184,0.025,,,,7.404
-26.98472222,26.63227778,2013-11-12,67.468,123.561,4.136,1164.0,0.424,0.00246735,114.432,304.329,32.987,25.104,,16.594,0.806224,4.933,119.348,2.977,148.057,142.661,0.025,,,,8.395
-26.98472222,26.63227778,2013-11-19,67.116,131.511,5.193,1171.09,0.441,0.00082245,169.451,368.764,48.847,21.943,,,,5.528,,,131.849,167.165,0.025,,,,7.812
-26.98472222,26.63227778,2013-11-26,67.55,117.697,2.323,1041.99,0.358,0.00082245,83.995,268.401,24.213,26.14,,,,4.851,,,139.45,118.815,0.025,,,,7.701
-26.98472222,26.63227778,2013-12-04,49.971,107.003,1.455,880.32,0.371,0.0,136.592,286.942,39.375,21.158,,,,4.298,,,106.353,100.947,0.025,,,,7.493
-26.98472222,26.63227778,2013-12-11,25.175,33.901,0.16,368.66,0.173,0.09293685,41.829,112.525,12.058,0.714,,5.56,0.256821,2.751,25.388,1.042,55.161,75.883,2.51,,,,7.882
-26.98472222,26.63227778,2013-12-12,34.0,40.0,0.5,469.0,,0.00082245,117.946,224.923,34.0,,,16.0,,,8.6,0.25,72.0,79.0,0.26,,,,6.9
-26.98472222,26.63227778,2013-12-18,58.396,71.344,1.639,820.66,0.392,0.0,88.255,250.598,25.441,16.088,,12.066,0.531807,5.282,60.368,1.66,129.952,80.026,0.025,,,,6.589
-26.98472222,26.63227778,2013-12-24,72.381,97.338,3.496,976.4,0.312,0.0,89.601,287.12,25.829,25.551,,,,6.7,,,133.793,133.256,0.025,,,,6.879
-26.98472222,26.63227778,2014-01-08,61.573,79.296,1.065,820.54,0.321,0.02056125,82.965,252.252,23.916,15.618,,15.321,0.563552,7.495,72.358,1.983,114.939,100.943,0.271,,,,8.209
-26.98472222,26.63227778,2014-01-13,62.0,100.0,2.4,1055.0,,0.1661349,79.787,249.546,23.0,,,19.0,,,82.0,2.259,121.0,246.0,13.0,,,,7.4
-26.98472222,26.63227778,2014-01-14,60.406,98.629,2.512,897.8,0.399,0.0,79.607,245.351,22.948,20.75,,,,8.267,,,124.428,126.013,0.025,,,,7.461
-26.98472222,26.63227778,2014-01-23,55.789,91.072,1.96,974.03,0.303,0.52225575,77.206,230.972,22.256,0.943,,,,7.916,,,110.78,245.494,16.13,,,,7.815
-26.98472222,26.63227778,2014-01-28,56.269,79.657,2.145,941.75,0.325,1.18515045,73.845,228.18,21.287,0.749,,,,7.533,,,113.339,237.311,18.393,,,,8.132
-26.98472222,26.63227778,2014-02-05,29.14,40.574,0.962,417.05,0.21,0.47784345,46.138,127.541,13.3,0.34,,,,5.474,,,55.063,123.707,5.531,,,,8.277
-26.98472222,26.63227778,2014-02-10,44.0,58.0,3.4,723.0,,0.15215325,62.442,184.005,18.0,,,12.0,,,50.0,1.604,102.0,163.0,7.6,,,,7.6
-26.98472222,26.63227778,2014-02-11,55.307,59.572,1.239,717.0,0.535,0.33473715,75.93,228.253,21.888,0.553,,,,6.52,,,103.429,154.436,6.154,,,,8.054
-26.98472222,26.63227778,2014-02-18,30.991,21.429,0.243,442.3,0.296,0.0032898,82.448,175.268,23.767,1.711,,,,8.349,,,33.303,174.368,0.204,,,,7.547
-26.98472222,26.63227778,2014-02-25,30.064,31.206,0.411,493.0,,0.00082245,74.251,163.222,21.404,5.596,,,,8.408,,,37.56,155.312,0.05,,,,7.38
-26.98472222,26.63227778,2014-03-05,38.737,17.834,0.31,408.0,,0.00082245,65.745,174.783,18.952,1.681,,,,8.32,,,26.957,156.571,0.05,,,,7.689
-26.98472222,26.63227778,2014-03-10,30.0,12.0,0.5,361.0,,0.0197388,65.911,153.162,19.0,,,7.5,,,16.0,0.563,50.0,147.0,1.0,,,,7.6
-26.98472222,26.63227778,2014-03-11,36.127,15.462,0.245,374.0,,0.00246735,56.722,157.553,16.351,2.004,,,,6.971,,,25.122,135.166,0.05,,,,8.045
-26.98472222,26.63227778,2014-03-18,20.682,10.761,0.262,271.1,,0.00246735,40.629,99.88,11.712,0.05,,,,7.37,,,14.253,108.59,0.05,,,,8.082
-26.98472222,26.63227778,2014-03-26,35.829,24.126,0.148,448.0,,0.0378327,61.558,162.55,17.745,1.554,,,,8.357,,,37.431,143.686,0.978,,,,7.902
-26.98472222,26.63227778,2014-04-03,42.589,42.224,0.555,600.0,,0.28539015,74.788,195.138,21.559,1.8,,,,8.913,,,53.63,175.661,3.943,,,,8.19
-26.98472222,26.63227778,2014-04-07,48.0,47.0,0.5,693.0,,0.0246735,86.725,222.821,25.0,,,9.4,,,41.0,1.195,78.0,214.0,1.0,,,,7.7
-26.98472222,26.63227778,2014-04-08,52.46,44.666,0.703,690.0,,0.00411225,89.965,237.805,25.934,6.889,,,,8.676,,,87.017,150.992,0.05,,,,8.208
-26.98472222,26.63227778,2014-04-15,59.594,60.258,0.931,824.0,,1.22627295,93.545,259.87,26.966,1.691,,,,8.525,,,111.011,214.276,9.356,,,,8.481
-26.98472222,26.63227778,2014-04-23,57.688,63.742,0.905,856.0,,0.0345429,89.885,250.766,25.911,1.858,,,,7.261,,,110.749,208.675,0.32,,,,8.377
-26.98472222,26.63227778,2014-04-30,96.745,112.973,0.491,804.0,,0.00246735,180.257,455.582,51.962,9.101,,,,7.051,,,182.179,258.553,0.05,,,,7.93
-26.98472222,26.63227778,2014-05-06,75.828,94.415,0.884,898.0,,0.71964375,255.881,493.124,73.762,2.477,,,,6.224,,,219.797,384.933,9.544,,,,8.207
-26.98472222,26.63227778,2014-05-13,56.208,69.413,1.215,900.0,,0.50580675,88.016,244.85,25.372,3.131,,,,5.424,,,109.971,315.586,11.196,,,,7.967
-26.98472222,26.63227778,2014-05-14,64.0,61.0,0.5,873.0,,0.0246735,117.946,299.84,34.0,,,11.0,,,54.0,1.357,118.0,226.0,1.0,,,,7.7
-26.98472222,26.63227778,2014-05-20,56.58,77.101,1.896,912.0,,0.0,98.548,258.282,28.408,18.889,,,,4.947,,,118.392,126.712,0.05,,,,7.112
-26.98472222,26.63227778,2014-05-27,56.873,64.023,3.547,836.0,,0.0,101.822,262.901,29.352,16.565,,,,4.097,,,113.528,157.31,0.05,,,,7.068
-26.98472222,26.63227778,2014-06-05,52.0,90.0,0.5,812.0,,0.0542817,100.601,249.283,29.0,,,12.0,,,57.0,1.571,106.0,234.0,1.4,,,,7.9
-26.98472222,26.63227778,2014-06-18,61.359,109.182,1.221,984.0,,0.43178625,104.833,277.678,30.22,1.801,,,,2.929,,,112.548,258.888,4.882,,,,8.283
-26.98472222,26.63227778,2014-06-24,63.983,73.684,1.317,621.0,,1.3734915,132.641,317.242,38.236,2.451,,,,2.4,,,110.876,243.59,6.269,,,,8.765
-26.98472222,26.63227778,2014-07-01,55.09,58.457,0.963,782.0,,0.65549265,126.206,287.395,36.381,2.006,,,,1.958,,,87.014,257.406,6.058,,,,8.384
-26.98472222,26.63227778,2014-07-07,53.0,51.0,0.5,727.0,,0.04687965,111.008,264.134,32.0,,,8.4,,,39.0,1.044,74.0,245.0,1.5,,,,7.8
-26.98472222,26.63227778,2014-07-09,62.175,60.273,1.511,920.0,,0.690858,111.053,287.1,32.013,1.334,,,,1.717,,,95.855,252.084,8.843,,,,8.224
-26.98472222,26.63227778,2014-07-15,53.35,73.91,0.88,853.0,0.667,0.00575715,105.749,258.765,30.484,16.002,,,,2.166,,,95.514,165.438,0.05,,,,8.4
-26.98472222,26.63227778,2014-07-29,53.551,81.35,1.514,899.0,0.418,0.0065796,112.968,267.837,32.565,16.269,,,,1.931,,,101.003,182.564,0.05,,,,8.514
-26.98472222,26.63227778,2014-08-11,58.0,71.0,2.1,950.0,,0.2977269,121.415,288.975,35.0,,,12.0,,,63.0,1.613,83.0,245.0,9.5,,,,7.8
-26.98472222,26.63227778,2014-08-12,64.462,84.402,2.392,720.0,0.531,0.0016449,121.672,305.417,35.074,18.112,,,,2.64,,,115.82,172.167,0.05,,,,7.912
-26.98472222,26.63227778,2014-08-19,52.409,66.241,1.265,815.0,0.449,0.6661845,120.128,273.485,34.629,0.816,,,,2.315,,,78.954,242.414,5.865,,,,8.408
-26.98472222,26.63227778,2014-08-26,58.834,71.206,1.104,950.0,0.366,0.0016449,132.023,303.651,38.058,12.188,,,,2.532,,,117.882,206.422,0.05,,,,7.799
-26.98472222,26.63227778,2014-09-05,76.279,88.207,3.063,992.0,0.21,0.0016449,136.637,352.692,39.388,18.975,,,,2.828,,,136.906,181.256,0.05,,,,7.697
-26.98472222,26.63227778,2014-09-08,73.0,105.0,3.0,1237.0,,0.80517855,131.822,338.788,38.0,,,18.0,,,101.0,2.388,147.0,224.0,32.0,,,,7.7
-26.98472222,26.63227778,2014-09-10,67.356,105.519,3.448,1266.0,0.415,0.00740205,129.009,321.354,37.189,21.351,,,,3.319,,,170.49,146.377,0.05,,,,8.569
-26.98472222,26.63227778,2014-09-23,80.66,119.815,3.318,1227.0,0.125,0.00082245,132.273,358.452,38.13,33.287,,,,5.048,,,181.4,149.797,0.05,,,,7.57
-26.98472222,26.63227778,2014-09-30,75.684,125.181,5.41,1265.0,0.143,0.00246735,133.113,347.022,38.372,17.302,,,,6.42,,,197.914,128.869,0.05,,,,7.999
-26.98472222,26.63227778,2014-10-02,81.0,134.0,3.7,1484.0,,0.02056125,128.353,354.648,37.0,,,22.0,,,122.0,2.819,196.0,358.0,1.0,,,,7.6
-26.98472222,26.63227778,2014-10-09,78.882,123.476,3.705,1296.0,0.441,0.0,129.706,350.965,37.39,26.373,,,,5.255,,,227.393,152.289,0.05,,,,7.17
-26.98472222,26.63227778,2014-10-14,83.391,130.335,3.282,1406.0,0.35,0.00082245,137.73,371.75,39.703,15.178,,,,5.103,,,212.323,155.183,0.05,,,,7.42
-26.98472222,26.63227778,2014-10-22,87.912,141.853,3.258,1336.0,0.176,0.0049347,139.138,384.712,40.109,15.829,,,,5.449,,,228.221,143.568,0.05,,,,8.359
-26.98472222,26.63227778,2014-10-29,83.988,144.639,3.638,1309.0,0.653,0.00411225,128.194,361.92,36.954,28.192,,,,5.495,,,219.43,140.898,0.05,,,,8.252
-26.98472222,26.63227778,2014-11-04,78.273,123.692,3.53,1246.0,0.579,0.0016449,118.193,335.776,34.071,27.379,,,,5.358,,,196.782,130.699,0.05,,,,7.809
-26.98472222,26.63227778,2014-11-11,76.085,122.32,3.152,1211.0,0.542,0.00575715,108.871,319.246,31.384,27.031,,,,5.556,,,189.017,128.592,0.05,,,,8.401
-26.98472222,26.63227778,2014-11-14,70.0,111.0,1.7,1251.0,,0.6793437,100.601,294.233,29.0,,,21.0,,,116.0,2.943,145.0,290.0,27.0,,,,7.7
-26.98472222,26.63227778,2014-12-02,57.382,74.897,1.033,808.0,0.43,0.00082245,84.505,243.614,24.36,14.089,,,,4.487,,,136.516,87.338,0.05,,,,7.242
-26.98472222,26.63227778,2014-12-05,59.0,90.0,1.8,999.0,,0.12254505,86.725,250.291,25.0,,,16.0,,,79.0,2.173,125.0,168.0,9.6,,,,7.4
-26.98472222,26.63227778,2014-12-10,42.592,55.281,1.754,650.0,0.294,0.0016449,62.012,179.978,17.876,12.247,,,,4.564,,,95.835,84.06,0.05,,,,7.721
-26.98472222,26.63227778,2014-12-17,38.411,42.257,0.668,545.0,0.371,0.0016449,57.586,164.283,16.6,5.297,,,,4.732,,,87.314,93.339,0.05,,,,7.808
-26.98472222,26.63227778,2014-12-23,65.574,74.389,1.011,898.0,0.294,0.00082245,104.771,288.13,30.202,8.615,,,,5.677,,,151.722,138.613,0.05,,,,7.682
-26.98472222,26.63227778,2015-01-07,52.758,61.424,1.071,773.0,0.665,0.1217226,84.297,231.82,24.3,0.995,,,,4.795,,,115.346,172.204,5.713,,,,7.628
-26.98472222,26.63227778,2015-01-09,60.0,67.0,0.5,773.0,,0.00411225,232.423,425.751,67.0,,,24.0,,,12.0,0.253,113.0,114.0,1.0,,,,6.9
-26.98472222,26.63227778,2015-01-14,57.747,94.091,1.539,967.0,0.453,0.674409,81.966,241.511,23.628,1.294,,,,4.594,,,116.927,216.082,12.935,,,,8.033
-26.98472222,26.63227778,2015-01-20,62.09,71.086,1.555,870.0,0.252,0.00575715,99.883,273.627,28.793,11.185,,,,5.734,,,137.574,135.206,0.05,,,,8.394
-26.98472222,26.63227778,2015-01-28,48.7,64.881,1.477,745.0,0.251,0.0,74.615,210.193,21.509,13.588,,,,3.931,,,100.867,111.309,0.05,,,,7.144
-26.98472222,26.63227778,2015-02-03,44.23,49.714,0.725,627.0,0.418,0.03701025,74.625,199.042,21.512,0.459,,,,3.655,,,94.893,127.705,3.433,,,,7.328
-26.98472222,26.63227778,2015-02-10,65.03399999999999,80.432,1.709,951.0,0.025,0.150919575,190.5145,388.57000000000005,54.919,1.329,,27.0,,3.901,16.0,0.302,131.9995,212.691,7.525,,,,7.502
-26.98472222,26.63227778,2015-02-17,62.526,92.304,2.288,957.0,0.662,0.0,94.416,268.226,27.217,14.295,,18.016,0.658163,4.412,84.654,2.249,135.413,136.977,0.05,,,,7.14
-26.98472222,26.63227778,2015-02-25,61.629,90.101,1.994,936.0,0.621,0.0,92.966,264.264,26.799,14.116,,16.564,0.615793,4.261,79.501,2.128,154.089,96.634,0.05,,,,7.095
-26.98472222,26.63227778,2015-03-04,55.518,65.293,1.073,808.0,0.535,0.48935775,85.931,240.652,24.771,0.605,,11.117,0.574898,3.26,62.125,1.743,125.263,174.619,8.854,,,,8.061
-26.98472222,26.63227778,2015-03-09,62.0,83.0,0.5,917.0,,0.1134981,76.318,245.428,22.0,,,14.0,,,72.0,2.0,122.0,204.0,2.9,,,,7.9
-26.98472222,26.63227778,2015-03-10,64.524,74.299,1.508,962.0,0.512,1.4458671,114.585,297.158,33.031,0.393,,13.507,0.668766,3.497,73.301,1.851,146.91,196.421,13.069,,,,8.394
-26.98472222,26.63227778,2015-03-19,73.922,98.756,1.538,1027.0,0.228,0.0,99.127,302.277,28.575,19.695,,,,4.16,,,145.545,135.816,0.05,,,,6.876
-26.98472222,26.63227778,2015-03-24,54.507,80.081,2.288,866.0,0.286,0.0,81.542,232.918,23.506,21.427,,,,4.8,,,106.245,90.364,0.05,,,,7.175
-26.98472222,26.63227778,2015-04-08,73.578,98.687,2.849,1100.0,0.345,0.0,107.744,311.647,31.059,17.481,,,,4.609,,,160.473,156.252,0.05,,,,7.148
-26.98472222,26.63227778,2015-04-14,77.594,109.574,1.635,1221.0,0.345,1.1909076,112.503,327.326,32.431,2.655,,,,4.147,,,184.226,257.975,16.472,,,,8.185
-26.98472222,26.63227778,2015-04-21,73.191,117.84,2.07,1251.0,0.342,0.888246,118.116,322.994,34.049,1.564,,18.366,0.92276,4.134,108.603,2.63,190.362,288.296,11.826,,,,8.203
-26.98472222,26.63227778,2015-04-29,70.913,101.881,4.503,1225.0,0.366,1.73783685,100.244,296.089,28.897,0.951,,20.571,0.888826,4.499,110.685,2.799,168.01,279.002,22.76,,,,8.211
-26.98472222,26.63227778,2015-05-06,73.398,96.42,2.328,1195.0,0.323,1.7633328,130.403,338.097,37.591,1.101,,18.211,0.847214,4.298,97.829,2.315,173.326,265.595,11.085,,,,8.581
-26.98472222,26.63227778,2015-05-12,77.252,,2.288,1301.0,0.292,0.59627625,135.614,353.907,39.093,0.71,,19.835,,4.532,109.533,2.534,181.076,286.972,12.075,,,,8.006
-26.98472222,26.63227778,2015-05-26,83.059,112.41,3.0,1334.0,0.34,0.5905191,116.146,345.298,33.481,0.983,,21.29,0.954953,5.288,115.677,2.709,200.131,295.737,11.209,,,,8.036
-26.98472222,26.63227778,2015-06-09,86.661,124.381,1.179,1345.0,0.322,0.00411225,116.461,354.667,33.572,23.578,,23.908,0.911139,5.081,113.573,2.625,226.243,159.362,0.144,,,,7.743
-26.98472222,26.63227778,2015-06-23,84.771,119.508,1.516,1321.0,0.347,0.0016449,127.861,363.48,36.858,5.376,,24.838,0.802181,4.956,116.448,2.658,220.818,139.496,0.05,,,,7.789
-26.98472222,26.63227778,2015-07-09,82.863,114.682,2.317,1293.0,0.444,0.00082245,121.443,351.097,35.008,8.806,,26.125,0.800179,3.991,111.659,2.593,215.439,137.631,0.05,,,,7.59
-26.98472222,26.63227778,2015-07-20,75.364,115.445,3.303,1299.0,0.269,0.0082245,152.803,369.598,44.048,29.73,,21.565,0.884804,4.391,109.759,2.485,194.052,149.07,0.63,,,,7.419
-26.98472222,26.63227778,2015-08-05,87.66,115.557,3.466,1217.0,0.485,0.00246735,120.76,362.264,34.811,29.857,,20.262,0.848383,4.266,112.555,2.574,195.167,114.023,0.05,,,,8.027
-26.98472222,26.63227778,2015-08-19,77.072,116.339,3.189,1223.0,0.48,0.0016449,135.701,353.561,39.118,28.325,,22.236,0.852201,4.126,111.283,2.576,216.543,109.82,0.05,,,,7.756
-26.98472222,26.63227778,2015-09-02,76.477,119.835,3.95,1249.0,0.598,0.0,152.123,371.57,43.852,28.327,,21.676,0.845021,4.178,119.858,2.706,197.22,104.859,0.113,,,,6.651
-26.98472222,26.63227778,2015-09-16,76.08,106.71,3.903,1248.0,0.508,0.0,154.267,373.124,44.47,19.111,,17.798,0.810264,3.746,105.075,2.367,198.6,134.829,0.05,,,,7.07
-26.98472222,26.63227778,2015-09-30,73.455,99.759,2.533,1167.0,0.647,0.00082245,114.026,318.798,32.87,25.768,,,,3.528,,,174.94,136.032,0.05,,,,7.287
-26.98472222,26.63227778,2015-10-14,84.56,125.695,3.816,1402.0,0.666,0.0,131.059,366.75,37.78,31.322,,20.438,0.918463,5.686,121.212,2.755,200.955,144.954,0.05,,,,7.003
-26.98472222,26.63227778,2015-10-28,85.892,131.554,4.535,1365.0,0.593,0.0,124.208,361.943,35.805,12.025,,20.944,0.891873,6.004,131.087,2.999,230.908,154.101,0.05,,,,7.099
-26.98472222,26.63227778,2015-11-12,84.783,116.383,4.719,1291.0,0.378,0.0016449,126.529,361.928,36.474,30.244,,22.339,0.957721,5.241,128.619,2.942,194.245,185.426,0.05,,,,7.788
-26.98472222,26.63227778,2015-11-25,87.168,129.716,3.655,1290.0,0.369,0.0016449,114.498,353.602,33.006,29.523,,22.118,0.949903,5.531,128.518,2.974,233.59,142.262,0.05,,,,7.8
-26.98472222,26.63227778,2015-12-09,74.923,113.151,3.035,1223.0,0.773,0.00411225,99.817,305.596,28.774,40.087,,23.807,0.908927,5.472,121.908,3.035,165.392,158.598,0.05,,,,8.284
-26.98472222,26.63227778,2015-12-23,47.167,79.107,2.961,835.0,0.642,0.00411225,66.813,197.103,19.26,21.174,,15.169,0.58552,5.249,78.912,2.446,114.518,104.874,0.05,,,,8.205
-27.935,26.126667,2011-07-27,12.754,8.464,0.124,168.2,0.258,0.0016449,18.979,54.38,5.471,0.025,,4.817,0.121321,5.851,9.319,0.55,8.904,58.077,0.025,1.053,1.078,0.224,8.027
-27.935,26.126667,2012-04-12,42.264,78.202,0.037,,0.408,,67.67,185.876,19.507,0.025,,7.534,0.41477,5.344,55.835,1.782,48.564,133.032,0.025,,,,8.114
-27.935,26.126667,2012-04-25,35.914,113.895,0.027,759.0,0.293,0.00411225,65.523,167.469,18.888,0.061,,7.435,0.493454,4.71,58.739,1.975,46.196,173.638,0.025,0.05,0.111,0.13,8.6
-27.935,26.126667,2012-05-10,48.835,159.294,0.02,835.0,0.469,0.00411225,90.177,229.004,25.995,0.025,,7.893,0.613762,4.344,75.805,2.18,57.614,194.916,0.025,2.804,2.829,0.25,8.598
-27.935,26.126667,2012-06-12,58.666,147.715,0.005,982.0,0.28,0.00082245,104.358,270.389,30.083,0.025,,8.212,0.631438,2.35,85.915,2.274,94.209,169.119,0.025,1.089,1.114,,7.824
-27.935,26.126667,2012-06-14,67.158,160.406,0.005,1035.0,0.162,0.0032898,125.634,316.852,36.216,0.105,,7.558,0.699064,2.159,92.687,2.266,106.548,186.849,0.025,,,,8.467
-27.935,26.126667,2012-06-21,54.414,130.337,0.008,866.0,0.33,0.0032898,107.907,255.96800000000002,27.213,0.025,,4.808,0.585323,1.619,76.79599999999999,2.089,84.861,173.236,0.025,1.231,1.256,0.021,8.253499999999999
-27.935,26.126667,2012-06-29,68.06,151.628,0.005,1030.0,0.303,0.00411225,,,,0.025,,8.252,,1.47,,,85.861,174.581,0.025,,,,8.649
-27.935,26.126667,2012-07-04,49.0965,123.14150000000001,0.008,830.0,0.338,0.0028785749999999995,82.8245,220.928,23.8755,0.025,,6.966,0.5506155,0.745,78.267,2.3045,66.80600000000001,165.046,0.025,0.902,0.927,0.046,8.4475
-27.935,26.126667,2012-07-10,58.059,142.97,0.005,902.0,0.114,0.0016449,94.829,257.561,27.336,0.025,,7.582,0.616128,0.73,86.885,2.356,76.402,177.667,0.025,,,,8.209
-27.935,26.126667,2012-07-17,53.625,114.81,0.011,771.0,0.07,0.0032898,81.605,230.79,23.524,0.066,,7.172,0.52051,1.171,68.941,1.975,58.427,158.771,0.025,,,,8.472
-27.935,26.126667,2012-09-17,54.968,157.54899999999998,0.005,940.5,0.32399999999999995,0.002056125,92.706,247.32150000000001,26.724,0.025,,8.123999999999999,0.624133,0.632,85.441,2.3644999999999996,92.527,162.6545,0.025,0.664,0.6890000000000001,0.059,8.2005
